fecha_datos,isla,fecha,pcr_total,pcr_positivos,pcr_porcentaje_positivos,pcr_porcentaje_positivos_7dias
29/03/2022,GRAN CANARIA,27/02/2021,1524,103,"6,758530183727034","5,820685338757628"
29/03/2022,GRAN CANARIA,28/02/2021,1233,66,"5,35279805352798","5,803357314148681"
29/03/2022,GRAN CANARIA,01/03/2021,1863,107,"5,743424584004294","5,720408836135839"
29/03/2022,GRAN CANARIA,02/03/2021,2015,113,"5,607940446650124","5,517805976258698"
29/03/2022,GRAN CANARIA,03/03/2021,1810,102,"5,6353591160221","5,765004226542688"
29/03/2022,GRAN CANARIA,04/03/2021,2066,152,"7,357212003872217","5,815240527884206"
29/03/2022,GRAN CANARIA,05/03/2021,1694,99,"5,844155844155845","6,013731491438498"
29/03/2022,GRAN CANARIA,06/03/2021,1821,96,"5,271828665568369","6,079475624743957"
29/03/2022,GRAN CANARIA,07/03/2021,1271,90,"7,081038552321007","5,879059350503919"
29/03/2022,GRAN CANARIA,08/03/2021,2033,115,"5,656665027053616","6,052631578947368"
29/03/2022,GRAN CANARIA,09/03/2021,2205,96,"4,35374149659864","6,034618410700236"
29/03/2022,GRAN CANARIA,10/03/2021,1683,94,"5,585264408793821","5,813953488372093"
29/03/2022,GRAN CANARIA,11/03/2021,2057,124,"6,028196402527954","5,809128630705394"
29/03/2022,GRAN CANARIA,12/03/2021,2061,124,"6,01649684619117","5,593857724851143"
29/03/2022,GRAN CANARIA,13/03/2021,1753,90,"5,13405590416429","5,627903434620365"
29/03/2022,GRAN CANARIA,14/03/2021,1468,64,"4,359673024523161","5,611268468192606"
29/03/2022,GRAN CANARIA,15/03/2021,2294,133,"5,797733217088056","5,33182503770739"
29/03/2022,GRAN CANARIA,16/03/2021,2414,126,"5,219552609776305","5,362029435692627"
29/03/2022,GRAN CANARIA,17/03/2021,2149,132,"6,142391810144253","5,49890750182083"
29/03/2022,GRAN CANARIA,18/03/2021,2240,109,"4,866071428571429","5,586080586080586"
29/03/2022,GRAN CANARIA,19/03/2021,2295,116,"5,05446623093682","5,410668335767439"
29/03/2022,GRAN CANARIA,20/03/2021,1859,110,"5,91715976331361","5,269280777389995"
29/03/2022,GRAN CANARIA,21/03/2021,1441,83,"5,759888965995836","5,367212446497724"
29/03/2022,GRAN CANARIA,22/03/2021,2167,111,"5,122288878634056","5,506398039749524"
29/03/2022,GRAN CANARIA,23/03/2021,2440,116,"4,754098360655738","5,403364229316855"
29/03/2022,GRAN CANARIA,24/03/2021,2389,149,"6,236919213059858","5,32520046604071"
29/03/2022,GRAN CANARIA,25/03/2021,3060,125,"4,084967320261438","5,353651136133774"
29/03/2022,GRAN CANARIA,26/03/2021,2775,117,"4,216216216216216","5,175388154111558"
29/03/2022,GRAN CANARIA,27/03/2021,2107,91,"4,318936877076412","5,027586634430599"
29/03/2022,GRAN CANARIA,28/03/2021,1520,82,"5,394736842105263","4,835460040295501"
29/03/2022,GRAN CANARIA,29/03/2021,3184,124,"3,894472361809045","4,806173289585612"
29/03/2022,GRAN CANARIA,30/03/2021,3045,125,"4,105090311986864","4,600858369098712"
29/03/2022,GRAN CANARIA,31/03/2021,2618,141,"5,385790679908327","4,496681415929204"
29/03/2022,GRAN CANARIA,01/04/2021,1520,130,"8,552631578947368","4,396744770331531"
29/03/2022,GRAN CANARIA,02/04/2021,1134,96,"8,465608465608465","4,830341701950027"
29/03/2022,GRAN CANARIA,03/04/2021,1482,75,"5,060728744939271","5,215494447382337"
29/03/2022,GRAN CANARIA,04/04/2021,1299,111,"8,545034642032332","5,32993173826105"
29/03/2022,GRAN CANARIA,05/04/2021,2429,142,"5,846027171675587","5,615460019605098"
29/03/2022,GRAN CANARIA,06/04/2021,2119,142,"6,701274185936763","6,061950173726621"
29/03/2022,GRAN CANARIA,07/04/2021,1823,134,"7,350521119034559","6,642329973811602"
29/03/2022,GRAN CANARIA,08/04/2021,1962,143,"7,28848114169215","7,030323564289344"
29/03/2022,GRAN CANARIA,09/04/2021,1938,129,"6,656346749226006","6,882756368386676"
29/03/2022,GRAN CANARIA,10/04/2021,1516,97,"6,398416886543536","6,711615078148943"
29/03/2022,GRAN CANARIA,11/04/2021,1377,98,"7,116920842411038","6,862295583065872"
29/03/2022,GRAN CANARIA,12/04/2021,1727,117,"6,774753908511871","6,722880583409298"
29/03/2022,GRAN CANARIA,13/04/2021,1972,92,"4,665314401622718","6,900978976087306"
29/03/2022,GRAN CANARIA,14/04/2021,1817,82,"4,512933406714365","6,577344701583435"
29/03/2022,GRAN CANARIA,15/04/2021,2233,115,"5,150022391401702","6,158095702331627"
29/03/2022,GRAN CANARIA,16/04/2021,2136,103,"4,822097378277154","5,802861685214626"
29/03/2022,GRAN CANARIA,17/04/2021,1720,88,"5,116279069767442","5,509469400532165"
29/03/2022,GRAN CANARIA,18/04/2021,1385,83,"5,992779783393502","5,35356647665999"
29/03/2022,GRAN CANARIA,19/04/2021,2101,68,"3,236554021894336","5,234795996920708"
29/03/2022,GRAN CANARIA,20/04/2021,2249,87,"3,868385949310805","4,721640227476804"
29/03/2022,GRAN CANARIA,21/04/2021,2040,83,"4,068627450980392","4,589106370500696"
29/03/2022,GRAN CANARIA,22/04/2021,1807,57,"3,154399557277255","4,522504327755337"
29/03/2022,GRAN CANARIA,23/04/2021,2424,78,"3,217821782178218","4,2342610507516"
29/03/2022,GRAN CANARIA,24/04/2021,1572,51,"3,244274809160305","3,963281363835058"
29/03/2022,GRAN CANARIA,25/04/2021,1274,42,"3,296703296703297","3,733981440565621"
29/03/2022,GRAN CANARIA,26/04/2021,1806,59,"3,266888150609081","3,460310388356724"
29/03/2022,GRAN CANARIA,27/04/2021,2132,80,"3,75234521575985","3,469480716671728"
29/03/2022,GRAN CANARIA,28/04/2021,1817,79,"4,347826086956522","3,446955189582535"
29/03/2022,GRAN CANARIA,29/04/2021,1942,66,"3,398558187435633","3,47568578553616"
29/03/2022,GRAN CANARIA,30/04/2021,1823,63,"3,455842018650576","3,508907226035321"
29/03/2022,GRAN CANARIA,01/05/2021,1241,55,"4,43190975020145","3,558143296134563"
29/03/2022,GRAN CANARIA,02/05/2021,1299,69,"5,311778290993072","3,689239717490652"
29/03/2022,GRAN CANARIA,03/05/2021,1521,68,"4,470742932281394","3,905472636815921"
29/03/2022,GRAN CANARIA,04/05/2021,1993,75,"3,763171098845961","4,076433121019108"
29/03/2022,GRAN CANARIA,05/05/2021,1658,48,"2,895054282267793","4,082158817463045"
29/03/2022,GRAN CANARIA,06/05/2021,1856,45,"2,424568965517242","3,868606778774941"
29/03/2022,GRAN CANARIA,07/05/2021,1575,73,"4,634920634920635","3,713457993152489"
29/03/2022,GRAN CANARIA,08/05/2021,1190,23,"1,932773109243698","3,885847617338239"
29/03/2022,GRAN CANARIA,09/05/2021,1160,29,"2,5","3,61521817526145"
29/03/2022,GRAN CANARIA,10/05/2021,1283,52,"4,053000779423227","3,295900666484068"
29/03/2022,GRAN CANARIA,11/05/2021,2150,68,"3,162790697674418","3,21978534764349"
29/03/2022,GRAN CANARIA,12/05/2021,1733,50,"2,885170225043277","3,108903605592347"
29/03/2022,GRAN CANARIA,13/05/2021,1708,42,"2,459016393442623","3,105873755366767"
29/03/2022,GRAN CANARIA,14/05/2021,1718,49,"2,852153667054715","3,120659320307436"
29/03/2022,GRAN CANARIA,15/05/2021,1220,36,"2,950819672131148","2,860537378906964"
29/03/2022,GRAN CANARIA,16/05/2021,977,34,"3,480040941658137","2,971199416697047"
29/03/2022,GRAN CANARIA,17/05/2021,1689,42,"2,486678507992895","3,067939568078598"
29/03/2022,GRAN CANARIA,18/05/2021,2285,56,"2,450765864332604","2,867351496203662"
29/03/2022,GRAN CANARIA,19/05/2021,1867,59,"3,160149973219068","2,727272727272727"
29/03/2022,GRAN CANARIA,20/05/2021,1603,58,"3,618215845290081","2,773900907187718"
29/03/2022,GRAN CANARIA,21/05/2021,1495,35,"2,34113712374582","2,940399683070693"
29/03/2022,GRAN CANARIA,22/05/2021,1238,33,"2,665589660743134","2,873563218390804"
29/03/2022,GRAN CANARIA,23/05/2021,957,37,"3,866248693834901","2,842029765106688"
29/03/2022,GRAN CANARIA,24/05/2021,1578,45,"2,85171102661597","2,874079396443327"
29/03/2022,GRAN CANARIA,25/05/2021,1656,26,"1,570048309178744","2,930236777646739"
29/03/2022,GRAN CANARIA,26/05/2021,1638,39,"2,380952380952381","2,818934000384838"
29/03/2022,GRAN CANARIA,27/05/2021,1489,22,"1,477501678979181","2,685686178061977"
29/03/2022,GRAN CANARIA,28/05/2021,1544,32,"2,072538860103627","2,357974330912347"
29/03/2022,GRAN CANARIA,29/05/2021,1303,23,"1,765157329240215","2,316831683168317"
29/03/2022,GRAN CANARIA,30/05/2021,1012,26,"2,569169960474308","2,20363994097393"
29/03/2022,GRAN CANARIA,31/05/2021,1570,38,"2,420382165605095","2,084148727984344"
29/03/2022,GRAN CANARIA,01/06/2021,1656,40,"2,415458937198068","2,017234625930278"
29/03/2022,GRAN CANARIA,02/06/2021,1499,45,"3,002001334222815","2,154328241284763"
29/03/2022,GRAN CANARIA,03/06/2021,1468,38,"2,588555858310627","2,24362156259307"
29/03/2022,GRAN CANARIA,04/06/2021,1198,25,"2,086811352253756","2,407481098288898"
29/03/2022,GRAN CANARIA,05/06/2021,1162,31,"2,667814113597246","2,421182773542139"
29/03/2022,GRAN CANARIA,06/06/2021,761,21,"2,759526938239159","2,540512284370099"
29/03/2022,GRAN CANARIA,07/06/2021,1472,45,"3,057065217391304","2,555293107150526"
29/03/2022,GRAN CANARIA,08/06/2021,1648,44,"2,669902912621359","2,658420138888889"
29/03/2022,GRAN CANARIA,09/06/2021,1531,61,"3,984323971260614","2,704170286707211"
29/03/2022,GRAN CANARIA,10/06/2021,1698,39,"2,296819787985866","2,867965367965368"
29/03/2022,GRAN CANARIA,11/06/2021,1444,33,"2,285318559556787","2,808870116156283"
29/03/2022,GRAN CANARIA,12/06/2021,1070,17,"1,588785046728972","2,820090572251956"
29/03/2022,GRAN CANARIA,13/06/2021,1002,33,"3,293413173652695","2,701579384871156"
29/03/2022,GRAN CANARIA,14/06/2021,1375,16,"1,163636363636364","2,757222503801318"
29/03/2022,GRAN CANARIA,15/06/2021,1631,41,"2,513795217657878","2,487714987714988"
29/03/2022,GRAN CANARIA,16/06/2021,1213,27,"2,225886232481451","2,461286021946467"
29/03/2022,GRAN CANARIA,17/06/2021,1700,31,"1,823529411764706","2,183822749920492"
29/03/2022,GRAN CANARIA,18/06/2021,1215,33,"2,71604938271605","2,098569157392687"
29/03/2022,GRAN CANARIA,19/06/2021,971,31,"3,192584963954686","2,150771236150337"
29/03/2022,GRAN CANARIA,20/06/2021,743,16,"2,153432032301481","2,327879653014165"
29/03/2022,GRAN CANARIA,21/06/2021,1395,34,"2,437275985663082","2,203887884267631"
29/03/2022,GRAN CANARIA,22/06/2021,1323,19,"1,436130007558579","2,401894451962111"
29/03/2022,GRAN CANARIA,23/06/2021,1329,52,"3,912716328066215","2,231308411214954"
29/03/2022,GRAN CANARIA,24/06/2021,1222,28,"2,291325695581015","2,489626556016598"
29/03/2022,GRAN CANARIA,25/06/2021,1165,50,"4,291845493562231","2,598194681629666"
29/03/2022,GRAN CANARIA,26/06/2021,1173,36,"3,069053708439898","2,822778595974472"
29/03/2022,GRAN CANARIA,27/06/2021,963,15,"1,557632398753894","2,81437125748503"
29/03/2022,GRAN CANARIA,28/06/2021,1735,57,"3,285302593659942","2,730455075845975"
29/03/2022,GRAN CANARIA,29/06/2021,1757,65,"3,699487763232783","2,884399551066218"
29/03/2022,GRAN CANARIA,30/06/2021,1849,108,"5,840995132504056","3,242722602739726"
29/03/2022,GRAN CANARIA,01/07/2021,1628,94,"5,773955773955774","3,639497161394972"
29/03/2022,GRAN CANARIA,02/07/2021,1673,79,"4,722056186491333","4,138266796494644"
29/03/2022,GRAN CANARIA,03/07/2021,1459,66,"4,523646333104867","4,212284282798293"
29/03/2022,GRAN CANARIA,04/07/2021,1101,75,"6,811989100817439","4,374548083875633"
29/03/2022,GRAN CANARIA,05/07/2021,1631,96,"5,885959534028204","4,856275665059811"
29/03/2022,GRAN CANARIA,06/07/2021,2144,143,"6,669776119402985","5,253198774553974"
29/03/2022,GRAN CANARIA,07/07/2021,2030,173,"8,52216748768473","5,755333043099696"
29/03/2022,GRAN CANARIA,08/07/2021,2191,166,"7,576449109995436","6,223212755014572"
29/03/2022,GRAN CANARIA,09/07/2021,2265,176,"7,770419426048565","6,525472238122496"
29/03/2022,GRAN CANARIA,10/07/2021,1911,178,"9,314495028780742","6,980734732080181"
29/03/2022,GRAN CANARIA,11/07/2021,1690,138,"8,165680473372781","7,586830407594364"
29/03/2022,GRAN CANARIA,12/07/2021,2461,230,"9,345794392523365","7,718943875342664"
29/03/2022,GRAN CANARIA,13/07/2021,3043,254,"8,347025961222478","8,194936019602505"
29/03/2022,GRAN CANARIA,14/07/2021,3133,296,"9,44781359719119","8,434353152459753"
29/03/2022,GRAN CANARIA,15/07/2021,2869,300,"10,456605088881144","8,613873247873487"
29/03/2022,GRAN CANARIA,16/07/2021,3000,279,"9,3","9,049044439327654"
29/03/2022,GRAN CANARIA,17/07/2021,2615,284,"10,860420650095602","9,2505660794168"
29/03/2022,GRAN CANARIA,18/07/2021,1944,241,"12,397119341563785","9,467864547339323"
29/03/2022,GRAN CANARIA,19/07/2021,2793,267,"9,559613319011815","9,88198269079465"
29/03/2022,GRAN CANARIA,20/07/2021,3197,362,"11,323115420706912","9,903593339176162"
29/03/2022,GRAN CANARIA,21/07/2021,3288,405,"12,317518248175183","10,377985780778477"
29/03/2022,GRAN CANARIA,22/07/2021,3433,402,"11,709874745120885","10,849487465746472"
29/03/2022,GRAN CANARIA,23/07/2021,3068,367,"11,96219035202086","11,050814010853479"
29/03/2022,GRAN CANARIA,24/07/2021,2788,345,"12,374461979913917","11,446553250073753"
29/03/2022,GRAN CANARIA,25/07/2021,1988,232,"11,670020120724345","11,647408707522793"
29/03/2022,GRAN CANARIA,26/07/2021,2680,305,"11,380597014925373","11,578691315981512"
29/03/2022,GRAN CANARIA,27/07/2021,3717,414,"11,138014527845037","11,828588200763134"
29/03/2022,GRAN CANARIA,28/07/2021,3425,420,"12,262773722627736","11,783226791336704"
29/03/2022,GRAN CANARIA,29/07/2021,3435,367,"10,684133915574964","11,77780937485189"
29/03/2022,GRAN CANARIA,30/07/2021,3309,401,"12,118464792988819","11,610824131557747"
29/03/2022,GRAN CANARIA,31/07/2021,2824,328,"11,614730878186968","11,63902164745572"
29/03/2022,GRAN CANARIA,01/08/2021,2331,249,"10,682110682110682","11,539900832631677"
29/03/2022,GRAN CANARIA,02/08/2021,2811,312,"11,099252934898612","11,435937571934994"
29/03/2022,GRAN CANARIA,03/08/2021,3153,397,"12,591183000317159","11,39941424125938"
29/03/2022,GRAN CANARIA,04/08/2021,3114,365,"11,721258831085422","11,621570838030815"
29/03/2022,GRAN CANARIA,05/08/2021,2943,306,"10,397553516819572","11,531677551604139"
29/03/2022,GRAN CANARIA,06/08/2021,2965,323,"10,893760539629005","11,51086160605321"
29/03/2022,GRAN CANARIA,07/08/2021,2224,276,"12,410071942446043","11,320192641874783"
29/03/2022,GRAN CANARIA,08/08/2021,1876,176,"9,381663113006397","11,401668287191034"
29/03/2022,GRAN CANARIA,09/08/2021,2007,199,"9,915296462381663","11,290998637744943"
29/03/2022,GRAN CANARIA,10/08/2021,3029,312,"10,300429184549357","11,169456295810086"
29/03/2022,GRAN CANARIA,11/08/2021,2312,257,"11,115916955017301","10,777618680471418"
29/03/2022,GRAN CANARIA,12/08/2021,2551,237,"9,29047432379459","10,653376353998617"
29/03/2022,GRAN CANARIA,13/08/2021,2099,177,"8,432586946164841","10,492808299929262"
29/03/2022,GRAN CANARIA,14/08/2021,1563,140,"8,957133717210493","10,150329233445149"
29/03/2022,GRAN CANARIA,15/08/2021,1519,130,"8,558262014483212","9,703958022931916"
29/03/2022,GRAN CANARIA,16/08/2021,1431,136,"9,503843466107616","9,628647214854112"
29/03/2022,GRAN CANARIA,17/08/2021,2187,191,"8,733424782807498","9,576668505239933"
29/03/2022,GRAN CANARIA,18/08/2021,2306,183,"7,935819601040763","9,28121797687015"
29/03/2022,GRAN CANARIA,19/08/2021,1625,133,"8,184615384615384","8,743409490333919"
29/03/2022,GRAN CANARIA,20/08/2021,2053,170,"8,280565026790063","8,562450903377847"
29/03/2022,GRAN CANARIA,21/08/2021,1253,101,"8,060654429369514","8,538315988647115"
29/03/2022,GRAN CANARIA,22/08/2021,1112,92,"8,273381294964029","8,43704541781154"
29/03/2022,GRAN CANARIA,23/08/2021,1755,124,"7,065527065527066","8,406451073786245"
29/03/2022,GRAN CANARIA,24/08/2021,1548,108,"6,976744186046512","8,087218289805548"
29/03/2022,GRAN CANARIA,25/08/2021,1788,134,"7,494407158836689","7,818400274630965"
29/03/2022,GRAN CANARIA,26/08/2021,1488,112,"7,526881720430108","7,742051374169211"
29/03/2022,GRAN CANARIA,27/08/2021,1685,152,"9,020771513353116","7,647540238246795"
29/03/2022,GRAN CANARIA,28/08/2021,1310,87,"6,641221374045801","7,74296735346693"
29/03/2022,GRAN CANARIA,29/08/2021,904,55,"6,084070796460177","7,570653191091147"
29/03/2022,GRAN CANARIA,30/08/2021,1831,93,"5,079191698525396","7,36781828593243"
29/03/2022,GRAN CANARIA,31/08/2021,1792,105,"5,859375","7,02103467879477"
29/03/2022,GRAN CANARIA,01/09/2021,1581,79,"4,996837444655282","6,834598999814781"
29/03/2022,GRAN CANARIA,02/09/2021,1388,87,"6,268011527377522","6,448871683504863"
29/03/2022,GRAN CANARIA,03/09/2021,1566,115,"7,343550446998723","6,272042703269469"
29/03/2022,GRAN CANARIA,04/09/2021,1103,71,"6,43699002719855","5,987273428461242"
29/03/2022,GRAN CANARIA,05/09/2021,980,63,"6,428571428571429","5,951795376291195"
29/03/2022,GRAN CANARIA,06/09/2021,1495,83,"5,551839464882943","5,985743579728542"
29/03/2022,GRAN CANARIA,07/09/2021,1536,77,"5,013020833333333","6,087834427057042"
29/03/2022,GRAN CANARIA,08/09/2021,1206,79,"6,550580431177446","5,959166753031402"
29/03/2022,GRAN CANARIA,09/09/2021,1373,58,"4,224326292789512","6,200129394004745"
29/03/2022,GRAN CANARIA,10/09/2021,1593,71,"4,45699937225361","5,896965115023221"
29/03/2022,GRAN CANARIA,11/09/2021,1195,36,"3,01255230125523","5,405987508076675"
29/03/2022,GRAN CANARIA,12/09/2021,884,45,"5,090497737556561","4,979739816592024"
29/03/2022,GRAN CANARIA,13/09/2021,1601,84,"5,246720799500312","4,837319543201896"
29/03/2022,GRAN CANARIA,14/09/2021,1759,57,"3,240477544059125","4,793353216872603"
29/03/2022,GRAN CANARIA,15/09/2021,1831,56,"3,058438012015292","4,474040162314015"
29/03/2022,GRAN CANARIA,16/09/2021,1631,72,"4,414469650521153","3,976162563501368"
29/03/2022,GRAN CANARIA,17/09/2021,1734,72,"4,152249134948097","4,011816275967219"
29/03/2022,GRAN CANARIA,18/09/2021,1132,42,"3,710247349823322","3,968030089327692"
29/03/2022,GRAN CANARIA,19/09/2021,962,37,"3,846153846153846","4,048429814604616"
29/03/2022,GRAN CANARIA,20/09/2021,1648,54,"3,276699029126214","3,943661971830986"
29/03/2022,GRAN CANARIA,21/09/2021,1802,44,"2,44173140954495","3,645882022997102"
29/03/2022,GRAN CANARIA,22/09/2021,1583,38,"2,400505369551484","3,51024208566108"
29/03/2022,GRAN CANARIA,23/09/2021,1534,46,"2,998696219035202","3,421654593976363"
29/03/2022,GRAN CANARIA,24/09/2021,1537,38,"2,47234873129473","3,203463203463203"
29/03/2022,GRAN CANARIA,25/09/2021,1051,23,"2,188392007611798","2,931947440674642"
29/03/2022,GRAN CANARIA,26/09/2021,1115,23,"2,062780269058296","2,767618859345656"
29/03/2022,GRAN CANARIA,27/09/2021,1720,54,"3,13953488372093","2,590068159688413"
29/03/2022,GRAN CANARIA,28/09/2021,1764,29,"1,643990929705215","2,572036356604138"
29/03/2022,GRAN CANARIA,29/09/2021,2001,37,"1,849075462268866","2,435947204968944"
29/03/2022,GRAN CANARIA,30/09/2021,1294,23,"1,777434312210201","2,331654542063048"
29/03/2022,GRAN CANARIA,01/10/2021,1499,38,"2,535023348899266","2,165617248616676"
29/03/2022,GRAN CANARIA,02/10/2021,1132,25,"2,208480565371025","2,173496744542321"
29/03/2022,GRAN CANARIA,03/10/2021,954,26,"2,725366876310273","2,175771971496437"
29/03/2022,GRAN CANARIA,04/10/2021,1518,27,"1,778656126482213","2,238517946738711"
29/03/2022,GRAN CANARIA,05/10/2021,1642,28,"1,705237515225335","2,017319425309978"
29/03/2022,GRAN CANARIA,06/10/2021,1555,39,"2,508038585209003","2,031872509960159"
29/03/2022,GRAN CANARIA,07/10/2021,1350,27,2,"2,147175317907025"
29/03/2022,GRAN CANARIA,08/10/2021,1215,25,"2,05761316872428","2,176165803108809"
29/03/2022,GRAN CANARIA,09/10/2021,887,27,"3,043968432919955","2,103352551783045"
29/03/2022,GRAN CANARIA,10/10/2021,676,28,"4,142011834319527","2,181778313781384"
29/03/2022,GRAN CANARIA,11/10/2021,1422,31,"2,180028129395218","2,272984281352482"
29/03/2022,GRAN CANARIA,12/10/2021,1183,30,"2,53592561284869","2,34366068366297"
29/03/2022,GRAN CANARIA,13/10/2021,1548,23,"1,48578811369509","2,497586872586873"
29/03/2022,GRAN CANARIA,14/10/2021,1386,22,"1,587301587301587","2,306484724067142"
29/03/2022,GRAN CANARIA,15/10/2021,1514,28,"1,849405548216645","2,236383311290129"
29/03/2022,GRAN CANARIA,16/10/2021,1436,40,"2,785515320334262","2,193593314763231"
29/03/2022,GRAN CANARIA,17/10/2021,825,37,"4,484848484848484","2,204037097654119"
29/03/2022,GRAN CANARIA,18/10/2021,1586,37,"2,332912988650694","2,265406914322525"
29/03/2022,GRAN CANARIA,19/10/2021,1640,63,"3,841463414634146","2,289512555391433"
29/03/2022,GRAN CANARIA,20/10/2021,1550,46,"2,967741935483871","2,516356316054353"
29/03/2022,GRAN CANARIA,21/10/2021,1372,42,"3,061224489795918","2,747308040656133"
29/03/2022,GRAN CANARIA,22/10/2021,1484,41,"2,762803234501348","2,952736067721455"
29/03/2022,GRAN CANARIA,23/10/2021,1145,48,"4,192139737991266","3,093096128575761"
29/03/2022,GRAN CANARIA,24/10/2021,952,42,"4,411764705882353","3,270152051655905"
29/03/2022,GRAN CANARIA,25/10/2021,1939,52,"2,681794739556473","3,278857025388015"
29/03/2022,GRAN CANARIA,26/10/2021,1777,42,"2,363534046145189","3,312834755008927"
29/03/2022,GRAN CANARIA,27/10/2021,1440,41,"2,847222222222222","3,062922008024269"
29/03/2022,GRAN CANARIA,28/10/2021,1195,44,"3,682008368200837","3,046789989118607"
29/03/2022,GRAN CANARIA,29/10/2021,1134,40,"3,527336860670194","3,121224325412807"
29/03/2022,GRAN CANARIA,30/10/2021,1027,44,"4,284323271665044","3,224796493425172"
29/03/2022,GRAN CANARIA,31/10/2021,871,29,"3,329506314580942","3,222738799661876"
29/03/2022,GRAN CANARIA,01/11/2021,1088,36,"3,308823529411765","3,112011083875093"
29/03/2022,GRAN CANARIA,02/11/2021,1546,43,"2,78137128072445","3,234880450070324"
29/03/2022,GRAN CANARIA,03/11/2021,1757,61,"3,471826977803073","3,336947355740272"
29/03/2022,GRAN CANARIA,04/11/2021,1561,92,"5,893657911595131","3,446275237874217"
29/03/2022,GRAN CANARIA,05/11/2021,1538,58,"3,77113133940182","3,840160284951024"
29/03/2022,GRAN CANARIA,06/11/2021,1408,48,"3,409090909090909","3,866638261610567"
29/03/2022,GRAN CANARIA,07/11/2021,891,48,"5,387205387205388","3,756781656259597"
29/03/2022,GRAN CANARIA,08/11/2021,2000,78,"3,9","3,943201552763306"
29/03/2022,GRAN CANARIA,09/11/2021,1998,74,"3,703703703703704","3,999626203158583"
29/03/2022,GRAN CANARIA,10/11/2021,1807,85,"4,703929164360819","4,115484622971398"
29/03/2022,GRAN CANARIA,11/11/2021,1881,78,"4,146730462519936","4,311345175399446"
29/03/2022,GRAN CANARIA,12/11/2021,1715,67,"3,906705539358601","4,0701206283086"
29/03/2022,GRAN CANARIA,13/11/2021,1453,75,"5,161734342739161","4,085470085470085"
29/03/2022,GRAN CANARIA,14/11/2021,1084,49,"4,520295202952029","4,299702000851426"
29/03/2022,GRAN CANARIA,15/11/2021,2201,103,"4,679691049522944","4,238565923940358"
29/03/2022,GRAN CANARIA,16/11/2021,2379,109,"4,581757040773434","4,374330669742154"
29/03/2022,GRAN CANARIA,17/11/2021,2101,137,"6,520704426463589","4,520766773162939"
29/03/2022,GRAN CANARIA,18/11/2021,2100,125,"5,952380952380953","4,822850007803964"
29/03/2022,GRAN CANARIA,19/11/2021,2120,128,"6,037735849056604","5,102432287270775"
29/03/2022,GRAN CANARIA,20/11/2021,1665,127,"7,627627627627628","5,402589671082006"
29/03/2022,GRAN CANARIA,21/11/2021,1296,75,"5,787037037037037","5,6996336996337"
29/03/2022,GRAN CANARIA,22/11/2021,2441,134,"5,489553461696026","5,800028855864954"
29/03/2022,GRAN CANARIA,23/11/2021,2702,156,"5,773501110288675","5,92114593674656"
29/03/2022,GRAN CANARIA,24/11/2021,2633,163,"6,190657045195595","6,114384748700173"
29/03/2022,GRAN CANARIA,25/11/2021,2768,186,"6,719653179190751","6,070736110182523"
29/03/2022,GRAN CANARIA,26/11/2021,2486,153,"6,154465004022526","6,2016"
29/03/2022,GRAN CANARIA,27/11/2021,1963,175,"8,91492613346918","6,215996498030142"
29/03/2022,GRAN CANARIA,28/11/2021,1644,113,"6,873479318734793","6,396955000306956"
29/03/2022,GRAN CANARIA,29/11/2021,2611,146,"5,591727307545002","6,49155496784276"
29/03/2022,GRAN CANARIA,30/11/2021,3290,209,"6,35258358662614","6,497292794668888"
29/03/2022,GRAN CANARIA,01/12/2021,3358,218,"6,491959499702204","6,582351250359299"
29/03/2022,GRAN CANARIA,02/12/2021,3218,213,"6,619018023617153","6,622516556291391"
29/03/2022,GRAN CANARIA,03/12/2021,3047,218,"7,154578273711848","6,607431340872375"
29/03/2022,GRAN CANARIA,04/12/2021,2345,184,"7,846481876332622","6,75343683027547"
29/03/2022,GRAN CANARIA,05/12/2021,1568,129,"8,22704081632653","6,667349971813663"
29/03/2022,GRAN CANARIA,06/12/2021,2067,173,"8,369617803580068","6,775736996450069"
29/03/2022,GRAN CANARIA,07/12/2021,2237,168,"7,510058113544926","7,113745831789552"
29/03/2022,GRAN CANARIA,08/12/2021,2464,175,"7,102272727272728","7,303811659192825"
29/03/2022,GRAN CANARIA,09/12/2021,3105,237,"7,632850241545894","7,435382981234509"
29/03/2022,GRAN CANARIA,10/12/2021,3363,289,"8,593517692536425","7,627873819283551"
29/03/2022,GRAN CANARIA,11/12/2021,2392,243,"10,158862876254181","7,901335354831185"
29/03/2022,GRAN CANARIA,12/12/2021,1788,165,"9,228187919463087","8,222842521516633"
29/03/2022,GRAN CANARIA,13/12/2021,3174,257,"8,097038437303087","8,325677537896187"
29/03/2022,GRAN CANARIA,14/12/2021,3211,302,"9,405169729056368","8,28159585380338"
29/03/2022,GRAN CANARIA,15/12/2021,3360,397,"11,81547619047619","8,555162332666564"
29/03/2022,GRAN CANARIA,16/12/2021,3623,436,"12,034225779740547","9,26788603932722"
29/03/2022,GRAN CANARIA,17/12/2021,3506,408,"11,63719338277239","9,989957438668643"
29/03/2022,GRAN CANARIA,18/12/2021,3295,369,"11,198786039453717","10,48731832430892"
29/03/2022,GRAN CANARIA,19/12/2021,2669,371,"13,900337204945673","10,629867468233366"
29/03/2022,GRAN CANARIA,20/12/2021,3918,531,"13,552833078101072","11,121814519660216"
