fecha,isla,tmed,prec,tmin,tmax,dir,velmedia,racha,sol,presMax,presMin,hrMedia,hrMax,hrMin
2021-05-30,LA PALMA,21.5,0.0,19.5,23.5,2.0,8.6,12.8,5.1,1014.5,1011.9,75.0,85.0,61.0
2021-05-30,LANZAROTE,23.1,0.0,18.3,27.9,2.0,7.8,13.9,7.9,1015.4,1012.3,61.0,85.0,45.0
2021-05-30,TENERIFE,22.6,0.0,19.9,25.3,35.0,4.7,13.9,10.3,1014.1,1011.2,60.0,71.0,51.0
2021-05-30,LA GOMERA,20.4,0.0,16.6,24.3,31.0,3.6,14.4,12.1,992.4,989.2,72.0,85.0,57.0
2021-05-30,FUERTEVENTURA,21.4,0.0,19.3,23.5,5.0,7.2,11.4,3.8,1014.1,1010.9,75.0,84.0,64.0
2021-05-30,EL HIERRO,21.2,0.0,19.7,22.8,1.0,8.6,13.3,9.3,1015.5,1012.6,75.0,82.0,66.0
2021-05-31,EL HIERRO,21.2,0.0,19.6,22.9,99.0,8.3,13.3,4.6,1014.7,1012.5,73.0,81.0,66.0
2021-05-31,GRAN CANARIA,21.6,0.0,18.8,24.3,99.0,10.0,15.8,10.0,1012.1,1009.9,62.0,80.0,51.0
2021-05-31,TENERIFE,22.2,0.0,18.7,25.6,10.0,3.1,10.0,10.4,1013.4,1011.0,56.0,73.0,48.0
2021-05-31,LA PALMA,20.6,0.0,18.7,22.6,2.0,6.1,12.8,2.7,1013.5,1011.5,72.0,82.0,60.0
2021-05-31,LANZAROTE,21.4,0.0,17.7,25.0,35.0,6.4,12.5,4.9,1014.9,1013.0,62.0,74.0,49.0
2021-05-31,FUERTEVENTURA,21.2,0.0,19.0,23.5,3.0,7.5,11.7,5.8,1013.8,1011.6,69.0,78.0,61.0
2021-05-31,LA GOMERA,21.1,0.0,17.6,24.6,23.0,3.9,11.4,9.3,993.1,989.3,68.0,84.0,52.0
2021-06-01,TENERIFE,22.0,0.0,17.6,26.4,10.0,3.6,12.5,11.5,1012.4,1009.5,59.0,74.0,44.0
2021-06-01,LANZAROTE,21.7,0.0,16.7,26.7,35.0,5.6,13.3,12.4,1014.1,1011.5,54.0,75.0,38.0
2021-06-01,EL HIERRO,20.8,0.0,18.8,22.8,3.0,5.3,10.3,6.5,1013.8,1011.4,63.0,75.0,55.0
2021-06-01,FUERTEVENTURA,20.8,0.0,18.5,23.2,35.0,6.9,10.3,11.0,1013.2,1010.2,66.0,76.0,58.0
2021-06-01,GRAN CANARIA,21.1,0.0,18.2,24.0,2.0,8.9,14.4,9.6,1011.7,1008.5,59.0,85.0,49.0
2021-06-01,LA PALMA,20.4,0.2,17.6,23.3,99.0,3.3,8.9,10.2,1012.5,1010.1,57.0,75.0,50.0
2021-06-01,LA GOMERA,19.4,0.0,16.8,21.9,17.0,1.9,5.6,4.6,991.2,988.6,68.0,80.0,59.0
2021-06-02,FUERTEVENTURA,20.5,0.0,17.6,23.4,3.0,4.7,8.9,11.9,1014.8,1011.0,67.0,78.0,60.0
2021-06-02,EL HIERRO,22.0,0.0,19.7,24.2,2.0,4.2,9.7,7.3,1015.6,1011.9,70.0,81.0,59.0
2021-06-02,GRAN CANARIA,21.4,0.0,18.8,24.0,4.0,8.3,12.2,11.9,1013.0,1009.3,62.0,76.0,51.0
2021-06-02,TENERIFE,21.8,0.0,18.6,24.9,7.0,2.8,9.7,10.0,1014.4,1010.8,60.0,70.0,47.0
2021-06-02,LANZAROTE,21.8,0.0,16.6,26.9,99.0,6.1,11.7,11.8,1016.0,1012.3,60.0,83.0,41.0
2021-06-02,LA PALMA,20.8,0.05,18.2,23.5,99.0,3.1,9.7,1.6,1014.5,1010.4,70.0,86.0,57.0
2021-06-02,LA GOMERA,20.6,0.0,17.6,23.7,6.0,2.8,8.3,6.3,993.4,989.1,71.0,85.0,60.0
2021-06-03,LA GOMERA,20.5,0.0,17.5,23.5,1.0,2.8,15.0,9.7,996.9,991.6,71.0,84.0,57.0
2021-06-03,GRAN CANARIA,22.0,0.05,19.0,25.1,3.0,9.2,15.6,10.5,1017.5,1012.0,61.0,80.0,51.0
2021-06-03,EL HIERRO,21.9,0.0,19.9,23.9,3.0,5.6,13.9,9.2,1020.0,1014.5,75.0,83.0,65.0
2021-06-03,FUERTEVENTURA,21.4,0.0,18.6,24.3,5.0,6.9,12.5,9.1,1019.1,1013.6,71.0,80.0,60.0
2021-06-03,TENERIFE,21.8,0.0,19.7,24.0,8.0,3.3,10.0,7.2,1019.5,1013.4,61.0,77.0,55.0
2021-06-03,LANZAROTE,21.8,0.0,16.6,26.9,36.0,6.9,16.4,7.0,1020.6,1015.0,62.0,81.0,44.0
2021-06-03,LA PALMA,21.1,2.1,18.3,23.9,3.0,4.7,10.8,3.0,1019.8,1013.4,75.0,92.0,63.0
2021-06-04,LA GOMERA,21.2,0.0,18.1,24.2,35.0,4.7,8.3,10.1,998.5,994.8,58.0,69.0,44.0
2021-06-04,LANZAROTE,21.6,0.0,17.1,26.1,1.0,7.8,16.1,7.3,1022.1,1018.4,56.0,86.0,39.0
2021-06-04,LA PALMA,20.4,0.0,18.0,22.7,99.0,7.8,12.5,7.3,1021.2,1018.1,63.0,77.0,48.0
2021-06-04,FUERTEVENTURA,21.2,0.0,18.4,23.9,3.0,9.2,13.9,4.8,1020.8,1017.1,63.0,82.0,50.0
2021-06-04,GRAN CANARIA,20.2,0.0,18.4,22.0,99.0,10.0,16.4,4.3,1019.4,1015.7,64.0,80.0,54.0
2021-06-04,TENERIFE,21.2,0.0,18.8,23.7,35.0,3.9,11.9,6.9,1021.3,1017.9,53.0,63.0,46.0
2021-06-04,EL HIERRO,20.6,0.0,19.3,21.8,3.0,9.7,16.4,9.5,1021.6,1018.7,68.0,78.0,57.0
2021-06-05,GRAN CANARIA,21.0,0.0,18.0,24.1,4.0,11.4,18.6,12.2,1019.2,1015.8,56.0,70.0,45.0
2021-06-05,EL HIERRO,21.0,0.0,19.4,22.7,4.0,8.9,14.4,9.9,1021.4,1018.3,67.0,76.0,56.0
2021-06-05,LANZAROTE,21.4,0.0,17.2,25.7,2.0,9.7,18.1,12.4,1021.9,1018.0,52.0,75.0,41.0
2021-06-05,LA GOMERA,20.5,0.0,17.1,23.9,35.0,3.6,13.9,10.7,998.5,995.0,58.0,71.0,49.0
2021-06-05,TENERIFE,21.4,0.0,18.7,24.2,3.0,3.3,10.8,11.8,1020.9,1017.6,52.0,62.0,44.0
2021-06-05,FUERTEVENTURA,20.6,0.0,17.7,23.6,99.0,8.9,13.3,10.3,1020.5,1017.1,62.0,75.0,54.0
2021-06-05,LA PALMA,21.2,0.0,18.8,23.5,2.0,7.2,11.4,8.4,1020.9,1017.9,67.0,75.0,56.0
2021-06-06,TENERIFE,22.4,0.0,18.6,26.1,3.0,2.8,9.7,12.7,1018.8,1013.6,49.0,68.0,40.0
2021-06-06,FUERTEVENTURA,21.2,0.0,18.0,24.3,3.0,8.1,12.5,11.8,1018.1,1013.3,68.0,77.0,60.0
2021-06-06,LANZAROTE,22.0,0.0,17.6,26.4,2.0,8.6,15.0,11.5,1019.1,1014.9,61.0,77.0,48.0
2021-06-06,LA GOMERA,20.1,0.0,16.3,23.9,34.0,3.9,8.9,12.4,996.1,991.8,65.0,76.0,55.0
2021-06-06,LA PALMA,21.0,0.0,18.5,23.5,1.0,6.7,12.8,5.1,1018.8,1014.3,65.0,75.0,56.0
2021-06-06,EL HIERRO,21.1,0.0,19.4,22.8,3.0,8.6,12.8,9.7,1019.6,1015.0,67.0,77.0,58.0
2021-06-06,GRAN CANARIA,21.4,0.0,18.5,24.3,99.0,11.7,18.1,11.4,1016.9,1012.3,60.0,74.0,49.0
2021-06-07,EL HIERRO,21.2,0.0,19.7,22.6,99.0,6.9,12.5,4.0,1016.6,1012.3,73.0,85.0,68.0
2021-06-07,LA GOMERA,20.5,0.0,17.7,23.3,8.0,3.3,9.7,6.0,993.9,989.4,72.0,87.0,62.0
2021-06-07,GRAN CANARIA,22.2,0.0,19.7,24.8,36.0,9.7,19.2,4.0,1013.7,1008.4,68.0,78.0,58.0
2021-06-07,LANZAROTE,22.4,0.0,19.0,25.9,35.0,7.2,15.3,4.4,1016.9,1012.5,71.0,84.0,57.0
2021-06-07,TENERIFE,22.6,0.05,19.0,26.2,31.0,3.1,12.5,7.5,1015.0,1011.3,65.0,77.0,46.0
2021-06-07,FUERTEVENTURA,22.0,0.0,20.0,23.9,2.0,5.6,13.9,1.6,1015.7,1011.7,77.0,89.0,70.0
2021-06-07,LA PALMA,21.4,0.0,19.4,23.5,99.0,5.0,9.7,2.6,1016.0,1012.8,71.0,86.0,59.0
2021-06-08,LA GOMERA,23.6,0.0,18.8,28.5,8.0,2.2,6.7,3.2,993.2,990.5,63.0,90.0,41.0
2021-06-08,TENERIFE,23.6,0.05,20.4,26.8,19.0,2.2,8.1,9.0,1014.8,1012.2,66.0,82.0,41.0
2021-06-08,EL HIERRO,21.8,0.0,20.2,23.4,32.0,4.2,16.1,4.8,1015.9,1013.7,81.0,86.0,72.0
2021-06-08,LANZAROTE,23.6,0.0,19.1,28.0,36.0,7.2,12.2,7.55,1015.8,1012.8,70.0,87.0,51.0
2021-06-08,LA PALMA,21.7,0.0,19.8,23.6,99.0,4.7,9.7,6.9,1015.7,1013.0,80.0,87.0,71.0
2021-06-08,FUERTEVENTURA,21.5,0.0,19.6,23.4,99.0,5.8,9.7,4.8,1015.3,1011.8,81.0,89.0,73.0
2021-06-08,GRAN CANARIA,22.8,0.0,19.9,25.6,1.0,10.0,18.1,5.9,1013.2,1010.6,74.0,86.0,60.0
2021-06-09,LA PALMA,24.7,0.0,20.2,29.2,3.0,4.7,12.8,10.4,1015.5,1012.2,55.0,89.0,20.0
2021-06-09,TENERIFE,25.2,0.05,23.7,26.6,7.0,2.2,11.4,1.1,1016.1,1010.6,41.0,66.0,28.0
2021-06-09,GRAN CANARIA,26.6,0.0,21.1,32.2,2.0,10.6,18.1,4.3,1014.6,1009.8,33.0,80.0,20.0
2021-06-09,LANZAROTE,28.0,0.0,19.9,36.0,99.0,10.3,18.9,10.7,1016.7,1012.1,43.0,86.0,16.0
2021-06-09,LA GOMERA,27.0,0.0,20.6,33.3,32.0,3.1,19.2,6.5,992.8,988.8,55.0,85.0,22.0
2021-06-09,FUERTEVENTURA,24.5,0.0,20.2,28.8,99.0,9.4,14.4,8.9,1015.9,1011.4,51.0,81.0,33.0
2021-06-09,EL HIERRO,23.5,0.0,20.3,26.7,32.0,6.7,16.4,5.8,1015.6,1012.2,56.0,87.0,34.0
2021-06-10,LANZAROTE,28.0,0.0,21.0,35.1,99.0,9.4,15.3,9.9,1015.5,1010.6,52.0,75.0,26.0
2021-06-10,GRAN CANARIA,26.2,0.0,21.2,31.1,3.0,10.6,18.1,7.5,1012.5,1008.2,55.0,82.0,21.0
2021-06-10,FUERTEVENTURA,28.3,0.0,22.2,34.4,5.0,7.5,12.5,6.1,1014.4,1009.1,57.0,77.0,25.0
2021-06-10,LA PALMA,21.9,0.0,19.9,23.9,99.0,6.7,11.7,10.5,1013.6,1010.5,83.0,91.0,49.0
2021-06-10,LA GOMERA,28.0,0.0,21.6,34.4,30.0,2.2,7.2,7.9,991.1,988.9,55.0,79.0,22.0
2021-06-10,EL HIERRO,23.6,0.0,20.6,26.6,32.0,8.9,18.1,8.5,1014.1,1012.1,69.0,87.0,28.0
2021-06-10,TENERIFE,26.3,0.0,21.9,30.7,12.0,1.4,8.1,6.7,1012.5,1010.1,51.0,69.0,30.0
2021-06-11,GRAN CANARIA,25.4,0.0,21.0,29.9,1.0,10.6,16.4,11.6,1012.6,1008.6,44.0,83.0,24.0
2021-06-11,EL HIERRO,22.8,0.0,20.4,25.3,99.0,5.8,15.3,9.3,1014.9,1012.1,73.0,87.0,25.0
2021-06-11,LANZAROTE,25.8,0.0,19.5,32.2,35.0,9.7,16.9,11.9,1014.5,1011.5,53.0,86.0,22.0
2021-06-11,FUERTEVENTURA,23.6,0.0,20.9,26.3,99.0,6.9,12.8,10.5,1013.8,1010.6,59.0,81.0,31.0
2021-06-11,TENERIFE,25.8,0.0,22.5,29.0,6.0,3.6,11.1,12.3,1014.1,1010.8,43.0,67.0,30.0
2021-06-11,LA GOMERA,27.8,0.0,21.3,34.2,28.0,1.4,7.2,11.2,991.8,988.6,50.0,82.0,19.0
2021-06-11,LA PALMA,23.5,0.0,19.7,27.3,2.0,5.3,11.7,11.4,1014.7,1011.4,68.0,91.0,32.0
2021-06-12,GRAN CANARIA,22.4,0.0,19.8,25.0,1.0,11.7,14.4,12.2,1014.8,1011.3,62.0,73.0,26.0
2021-06-12,FUERTEVENTURA,21.8,0.0,19.4,24.1,99.0,7.2,11.7,11.8,1016.8,1012.6,73.0,87.0,63.0
2021-06-12,LA GOMERA,23.0,0.0,19.2,26.9,23.0,2.2,7.8,11.9,994.6,990.0,60.0,88.0,43.0
2021-06-12,TENERIFE,24.2,0.0,20.8,27.6,8.0,3.1,11.7,13.0,1016.0,1013.0,43.0,66.0,36.0
2021-06-12,LA PALMA,22.3,0.0,20.1,24.5,1.0,6.7,11.7,8.8,1016.9,1013.3,77.0,82.0,26.0
2021-06-12,LANZAROTE,23.2,0.0,18.4,27.9,34.0,8.6,16.9,12.8,1017.9,1013.3,62.0,86.0,46.0
2021-06-12,EL HIERRO,21.8,0.0,20.1,23.5,99.0,6.1,12.5,7.1,1017.8,1013.8,77.0,84.0,72.0
2021-06-13,FUERTEVENTURA,22.0,0.0,19.5,24.4,1.0,8.1,13.3,8.3,1018.4,1015.8,70.0,79.0,63.0
2021-06-13,TENERIFE,23.0,0.0,19.3,26.8,8.0,3.3,10.3,12.5,1017.9,1015.1,55.0,69.0,45.0
2021-06-13,LA PALMA,22.0,0.0,19.5,24.4,2.0,6.4,11.4,8.6,1018.1,1015.9,68.0,77.0,58.0
2021-06-13,LANZAROTE,22.6,0.0,18.6,26.7,99.0,7.8,13.3,8.0,1019.6,1017.3,63.0,78.0,48.0
2021-06-13,EL HIERRO,21.4,0.0,19.8,23.0,99.0,6.4,12.5,8.4,1019.3,1016.9,74.0,82.0,65.0
2021-06-13,GRAN CANARIA,22.2,0.0,19.5,24.9,99.0,12.5,18.1,11.4,1016.4,1014.2,64.0,78.0,53.0
2021-06-13,LA GOMERA,21.7,0.0,17.8,25.6,26.0,1.9,9.2,11.8,995.9,993.2,73.0,89.0,53.0
2021-06-14,TENERIFE,24.0,0.0,19.7,28.3,28.0,2.5,10.0,12.5,1017.5,1014.4,51.0,72.0,36.0
2021-06-14,FUERTEVENTURA,22.2,0.0,20.0,24.5,35.0,7.5,12.8,9.3,1018.3,1015.5,69.0,78.0,59.0
2021-06-14,GRAN CANARIA,22.8,0.0,20.0,25.5,34.0,12.5,17.5,11.5,1016.7,1013.9,67.0,77.0,52.0
2021-06-14,LA PALMA,21.7,0.0,19.9,23.5,99.0,4.7,12.8,6.8,1018.1,1015.5,71.0,80.0,59.0
2021-06-14,LANZAROTE,23.4,0.0,19.5,27.2,99.0,5.8,12.8,9.45,1019.6,1016.8,60.0,79.0,46.0
2021-06-14,LA GOMERA,21.1,0.0,17.8,24.4,26.0,3.6,11.9,10.6,997.1,991.3,77.0,87.0,63.0
2021-06-14,EL HIERRO,22.4,0.0,20.2,24.7,99.0,6.7,12.8,9.2,1019.6,1015.3,74.0,83.0,63.0
2021-06-15,LANZAROTE,23.2,0.0,18.7,27.7,35.0,5.3,12.8,10.9,1017.8,1015.0,57.0,86.0,43.0
2021-06-15,TENERIFE,24.0,0.05,20.7,27.4,99.0,4.2,12.8,12.6,1016.3,1013.3,55.0,69.0,41.0
2021-06-15,LA GOMERA,21.6,0.0,18.2,25.1,31.0,2.8,11.4,12.3,994.8,992.1,69.0,85.0,56.0
2021-06-15,EL HIERRO,22.6,0.0,20.1,25.0,34.0,6.4,15.0,8.3,1017.8,1015.1,68.0,81.0,49.0
2021-06-15,FUERTEVENTURA,22.4,0.0,19.5,25.2,3.0,6.1,11.4,10.3,1016.9,1013.7,72.0,83.0,54.0
2021-06-15,GRAN CANARIA,23.0,0.0,19.7,26.2,3.0,11.1,16.9,11.9,1014.5,1012.0,58.0,80.0,46.0
2021-06-15,LA PALMA,21.4,0.0,19.2,23.5,99.0,6.1,13.9,3.7,1016.4,1013.2,70.0,78.0,60.0
2021-06-16,GRAN CANARIA,23.6,0.0,19.9,27.2,99.0,9.2,17.5,12.1,1014.6,1011.5,56.0,78.0,42.0
2021-06-16,TENERIFE,24.3,0.0,21.3,27.3,34.0,3.6,10.8,8.9,1015.8,1013.1,58.0,72.0,46.0
2021-06-16,EL HIERRO,23.4,0.0,20.3,26.6,34.0,7.1,18.1,7.7,1017.3,1014.9,71.5,85.0,58.0
2021-06-16,FUERTEVENTURA,23.7,0.0,19.3,28.1,34.0,8.1,14.4,10.3,1015.9,1013.2,59.0,78.0,41.0
2021-06-16,LA GOMERA,21.6,0.0,18.4,24.9,19.0,2.5,5.6,12.2,994.5,991.8,68.0,79.0,60.0
2021-06-16,LANZAROTE,23.5,0.0,19.0,28.0,34.0,6.1,13.9,10.8,1017.0,1014.5,63.0,83.0,44.0
2021-06-16,LA PALMA,20.6,0.0,18.4,22.9,2.0,9.2,18.1,11.4,1015.4,1013.0,74.0,86.0,58.0
2021-06-17,LANZAROTE,23.5,0.05,20.3,26.7,1.0,6.4,12.8,5.0,1017.2,1014.7,62.0,90.0,51.0
2021-06-17,EL HIERRO,23.2,0.0,20.9,25.5,36.0,7.8,13.9,7.1,1018.0,1015.9,75.0,85.0,58.0
2021-06-17,FUERTEVENTURA,24.1,0.0,20.9,27.3,34.0,8.1,14.4,4.2,1016.3,1013.6,64.0,78.0,50.0
2021-06-17,GRAN CANARIA,23.6,0.0,20.4,26.9,99.0,10.6,18.1,12.1,1014.8,1012.4,59.0,80.0,47.0
2021-06-17,TENERIFE,24.2,0.05,21.5,26.8,34.0,3.9,11.9,7.8,1016.3,1014.0,58.0,74.0,50.0
2021-06-17,LA GOMERA,22.0,0.0,18.9,25.2,35.0,2.2,8.9,10.5,995.0,992.4,69.0,79.0,58.0
2021-06-17,LA PALMA,21.6,0.0,19.9,23.4,2.0,8.9,18.9,11.6,1016.1,1013.6,72.0,88.0,63.0
2021-06-18,LA PALMA,21.0,0.0,19.4,22.6,1.0,8.1,16.4,1.1,1017.5,1014.4,75.0,90.0,54.0
2021-06-18,LA GOMERA,22.3,0.0,19.6,25.0,5.0,3.3,8.9,9.2,995.4,992.6,69.0,80.0,48.0
2021-06-18,EL HIERRO,22.0,0.0,20.3,23.8,3.0,7.2,13.3,3.9,1018.5,1015.7,76.0,88.0,65.0
2021-06-18,LANZAROTE,22.5,0.0,18.6,26.4,99.0,8.6,15.3,9.0,1018.3,1015.5,54.0,83.0,32.0
2021-06-18,FUERTEVENTURA,22.5,0.0,19.5,25.5,35.0,8.9,15.3,7.7,1017.1,1014.2,59.0,78.0,33.0
2021-06-18,TENERIFE,22.7,0.05,20.2,25.2,35.0,3.9,11.9,9.4,1017.5,1014.5,58.0,78.0,47.0
2021-06-18,GRAN CANARIA,22.2,0.0,19.8,24.7,99.0,10.6,18.6,9.4,1015.6,1013.0,59.0,85.0,42.0
2021-06-19,LA GOMERA,21.3,0.0,18.4,24.2,4.0,4.4,12.5,11.3,996.3,993.7,53.0,62.0,42.0
2021-06-19,FUERTEVENTURA,21.5,0.0,18.1,24.9,3.0,8.6,15.0,8.9,1017.7,1015.6,53.0,69.0,41.0
2021-06-19,TENERIFE,21.6,0.05,19.7,23.5,34.0,4.4,11.7,4.1,1018.3,1015.9,52.0,61.0,47.0
2021-06-19,GRAN CANARIA,21.8,0.0,19.0,24.5,3.0,9.7,16.9,7.3,1016.7,1014.2,50.0,70.0,38.0
2021-06-19,LANZAROTE,21.6,0.0,17.4,25.9,2.0,9.4,16.4,10.2,1018.9,1016.7,52.0,72.0,36.0
2021-06-19,EL HIERRO,21.3,0.0,19.9,22.7,4.0,8.9,14.4,9.0,1019.5,1016.8,65.0,74.0,52.0
2021-06-19,LA PALMA,21.2,0.0,18.7,23.6,3.0,7.8,12.8,8.5,1018.3,1015.9,63.0,71.0,54.0
2021-06-20,FUERTEVENTURA,22.0,0.0,18.5,25.4,1.0,7.8,12.8,7.3,1017.0,1014.5,62.0,79.0,52.0
2021-06-20,GRAN CANARIA,22.0,0.0,19.0,25.1,3.0,9.7,17.5,8.0,1016.0,1013.0,61.0,81.0,46.0
2021-06-20,LA GOMERA,20.4,0.0,16.9,24.0,23.0,3.3,8.9,11.8,996.0,993.2,66.0,78.0,55.0
2021-06-20,LANZAROTE,22.0,0.0,17.9,26.1,3.0,7.2,14.4,6.2,1018.3,1015.6,60.0,86.0,44.0
2021-06-20,EL HIERRO,21.4,0.0,19.6,23.2,99.0,7.2,12.8,8.3,1019.0,1016.0,68.0,80.0,61.0
2021-06-20,TENERIFE,22.4,0.05,19.6,25.2,34.0,4.2,13.6,10.5,1017.7,1014.0,56.0,71.0,46.0
2021-06-20,LA PALMA,21.4,0.0,18.8,23.9,99.0,7.2,13.3,9.6,1017.8,1014.3,68.0,84.0,56.0
2021-06-21,LA GOMERA,20.2,0.0,17.9,22.6,23.0,3.1,7.2,5.0,994.8,991.9,77.0,85.0,62.0
2021-06-21,LANZAROTE,23.4,0.1,19.0,27.7,99.0,7.2,13.3,9.9,1017.5,1014.6,59.0,91.0,40.0
2021-06-21,EL HIERRO,21.6,0.3,19.8,23.5,99.0,5.6,11.7,5.0,1017.5,1014.7,75.0,93.0,66.0
2021-06-21,FUERTEVENTURA,23.0,0.0,19.8,26.1,99.0,5.8,12.5,6.3,1016.4,1013.2,68.0,86.0,46.0
2021-06-21,GRAN CANARIA,22.4,0.0,18.8,26.1,3.0,9.7,16.4,8.3,1015.1,1011.9,68.0,89.0,54.0
2021-06-21,LA PALMA,21.1,0.05,19.6,22.6,2.0,6.4,12.8,1.6,1016.4,1013.3,76.0,85.0,61.0
2021-06-21,TENERIFE,23.4,0.0,20.6,26.2,9.0,2.5,11.4,6.2,1016.5,1013.5,63.0,76.0,58.0
2021-06-22,GRAN CANARIA,22.2,0.0,19.3,25.2,3.0,9.7,17.5,9.3,1015.7,1013.5,55.0,77.0,40.0
2021-06-22,LANZAROTE,23.0,0.0,18.4,27.5,36.0,8.6,15.3,9.0,1018.0,1015.9,55.0,80.0,38.0
2021-06-22,FUERTEVENTURA,22.2,0.0,19.1,25.3,99.0,6.9,11.7,3.9,1016.8,1014.8,65.0,76.0,52.0
2021-06-22,LA GOMERA,21.6,0.0,19.3,24.0,4.0,3.3,5.3,8.7,995.4,993.0,64.0,82.0,57.0
2021-06-22,EL HIERRO,21.8,0.0,20.2,23.3,99.0,8.3,11.7,8.4,1018.3,1016.0,69.0,79.0,59.0
2021-06-22,LA PALMA,22.2,0.0,19.8,24.6,3.0,5.8,12.8,6.0,1017.4,1014.9,63.0,78.0,47.0
2021-06-22,TENERIFE,23.0,0.05,20.6,25.4,6.0,2.8,10.6,8.3,1017.3,1014.8,54.0,67.0,45.0
2021-06-23,EL HIERRO,21.7,0.0,20.2,23.2,2.0,7.8,12.8,7.5,1017.9,1015.5,74.0,80.0,66.0
2021-06-23,LANZAROTE,23.1,0.0,19.3,26.9,36.0,9.2,16.4,8.9,1017.6,1014.7,55.0,76.0,43.0
2021-06-23,TENERIFE,22.8,0.05,20.4,25.2,36.0,3.9,11.1,6.9,1017.0,1014.2,53.0,70.0,45.0
2021-06-23,LA PALMA,22.2,0.1,19.8,24.7,4.0,7.8,13.3,3.7,1017.1,1014.8,70.0,83.0,48.0
2021-06-23,FUERTEVENTURA,22.0,0.0,19.6,24.5,1.0,8.6,15.0,5.2,1016.5,1013.2,64.0,75.0,54.0
2021-06-23,LA GOMERA,21.3,0.0,18.0,24.6,22.0,3.9,10.8,10.3,995.4,992.3,67.0,77.0,48.0
2021-06-23,GRAN CANARIA,22.2,0.0,19.6,24.7,99.0,10.0,16.9,5.9,1015.3,1012.3,62.0,80.0,46.0
2021-06-24,LA GOMERA,21.8,0.0,18.1,25.6,23.0,3.3,9.2,9.8,994.4,991.7,61.0,71.0,47.0
2021-06-24,LA PALMA,21.1,0.0,19.7,22.5,2.0,7.5,11.7,0.0,1015.9,1013.8,68.0,80.0,57.0
2021-06-24,EL HIERRO,21.8,0.0,20.1,23.4,2.0,7.5,12.5,7.3,1016.8,1014.9,69.0,80.0,56.0
2021-06-24,LANZAROTE,22.3,0.0,17.8,26.8,1.0,6.9,17.5,11.3,1017.0,1014.6,56.0,74.0,42.0
2021-06-24,FUERTEVENTURA,22.0,0.0,18.6,25.4,3.0,6.4,12.8,10.0,1015.9,1013.4,62.0,72.0,51.0
2021-06-24,TENERIFE,22.8,0.0,20.1,25.6,35.0,3.3,10.6,9.5,1015.6,1013.7,53.0,69.0,42.0
2021-06-24,GRAN CANARIA,22.0,0.0,19.0,25.1,99.0,11.7,16.9,10.0,1014.5,1012.0,61.0,73.0,45.0
2021-06-25,LA PALMA,21.4,0.0,20.0,22.9,99.0,5.6,10.8,0.0,1015.8,1013.1,61.0,71.0,55.0
2021-06-25,LANZAROTE,21.4,0.0,15.9,27.0,1.0,5.3,11.7,12.3,1017.4,1014.7,61.0,78.0,46.0
2021-06-25,FUERTEVENTURA,21.2,0.0,18.5,24.0,3.0,6.1,11.4,12.4,1016.4,1013.2,65.0,77.0,59.0
2021-06-25,TENERIFE,22.6,0.0,18.6,26.7,9.0,2.8,11.7,12.8,1015.6,1012.4,55.0,66.0,44.0
2021-06-25,LA GOMERA,20.7,0.0,17.2,24.2,14.0,2.8,6.1,9.7,994.6,991.4,68.0,79.0,56.0
2021-06-25,EL HIERRO,21.4,0.0,19.9,22.8,2.0,5.6,11.7,2.7,1017.1,1014.3,66.0,74.0,61.0
2021-06-25,GRAN CANARIA,21.8,0.0,19.0,24.6,3.0,9.4,18.1,10.0,1014.7,1011.0,57.0,70.0,48.0
2021-06-26,LANZAROTE,23.6,0.0,18.7,28.5,34.0,6.7,14.4,12.0,1017.3,1013.6,59.0,79.0,45.0
2021-06-26,LA PALMA,21.8,0.0,20.1,23.5,3.0,5.6,12.5,4.9,1015.5,1012.7,64.0,73.0,56.0
2021-06-26,EL HIERRO,21.6,0.0,20.1,23.1,99.0,7.8,12.5,6.8,1016.8,1013.6,69.0,77.0,62.0
2021-06-26,FUERTEVENTURA,22.0,0.0,19.9,24.1,99.0,6.4,10.3,9.6,1016.1,1012.6,72.0,84.0,64.0
2021-06-26,GRAN CANARIA,22.1,0.0,19.6,24.6,3.0,10.3,18.1,11.7,1014.4,1010.7,62.0,76.0,55.0
2021-06-26,TENERIFE,23.0,0.0,18.4,27.6,8.0,2.8,10.0,13.0,1015.5,1011.4,57.0,72.0,43.0
2021-06-26,LA GOMERA,21.4,0.0,17.7,25.1,22.0,1.9,9.7,12.1,994.5,990.6,68.0,82.0,59.0
2021-06-27,LA PALMA,22.1,0.0,20.2,24.0,1.0,6.9,12.5,7.7,1016.8,1013.9,67.0,75.0,60.0
2021-06-27,GRAN CANARIA,22.4,0.0,19.8,25.0,1.0,11.9,18.6,10.4,1015.1,1012.3,63.0,75.0,54.0
2021-06-27,TENERIFE,23.6,0.0,19.0,28.3,8.0,2.8,11.9,12.8,1016.1,1013.2,58.0,74.0,41.0
2021-06-27,LANZAROTE,23.3,0.0,19.0,27.6,99.0,9.2,16.1,13.0,1017.7,1014.9,61.0,81.0,47.0
2021-06-27,LA GOMERA,21.0,0.0,17.3,24.6,25.0,2.5,8.9,12.4,994.6,991.7,71.0,84.0,55.0
2021-06-27,FUERTEVENTURA,22.4,0.0,19.7,25.2,4.0,7.2,12.5,12.0,1016.5,1013.8,68.0,81.0,57.0
