fecha,isla,numero_casos,pcr_total,Urg_cv,HPT_cv19,CCR_cv19,tmin,tmed,presMax
2021-06-03,LANZAROTE,15,372,0,4,2,16.6,21.8,1020.6
2021-06-03,EL HIERRO,0,17,0,0,0,19.9,21.9,1020.0
2021-06-03,LA PALMA,0,78,0,2,0,18.3,21.1,1019.8
2021-06-03,TENERIFE,78,2508,6,56,13,19.7,21.8,1019.5
2021-06-04,FUERTEVENTURA,10,276,0,0,0,18.4,21.2,1020.8
2021-06-04,EL HIERRO,0,9,0,0,0,19.3,20.6,1021.6
2021-06-04,GRAN CANARIA,18,1198,0,28,14,18.4,20.2,1019.4
2021-06-04,LA GOMERA,1,20,0,0,0,18.1,21.2,998.5
2021-06-04,TENERIFE,56,2077,6,50,10,18.8,21.2,1021.3
2021-06-04,LA PALMA,2,85,0,1,0,18.0,20.4,1021.2
2021-06-04,LANZAROTE,19,314,0,3,2,17.1,21.6,1022.1
2021-06-05,TENERIFE,52,1872,1,55,10,18.7,21.4,1020.9
2021-06-05,LANZAROTE,7,282,0,3,2,17.2,21.4,1021.9
2021-06-05,FUERTEVENTURA,5,150,1,1,0,17.7,20.6,1020.5
2021-06-05,LA GOMERA,0,14,0,0,0,17.1,20.5,998.5
2021-06-05,LA PALMA,2,108,0,1,0,18.8,21.2,1020.9
2021-06-05,EL HIERRO,0,3,0,0,0,19.4,21.0,1021.4
2021-06-05,GRAN CANARIA,25,1162,0,28,14,18.0,21.0,1019.2
2021-06-06,EL HIERRO,0,3,0,0,0,19.4,21.1,1019.6
2021-06-06,LA PALMA,0,63,0,0,0,18.5,21.0,1018.8
2021-06-06,FUERTEVENTURA,7,135,0,1,0,18.0,21.2,1018.1
2021-06-06,LA GOMERA,0,4,0,0,0,16.3,20.1,996.1
2021-06-06,GRAN CANARIA,17,761,1,29,12,18.5,21.4,1016.9
2021-06-06,LANZAROTE,9,338,0,3,2,17.6,22.0,1019.1
2021-06-06,TENERIFE,58,1221,4,54,12,18.6,22.4,1018.8
2021-06-07,TENERIFE,54,2292,8,60,11,19.0,22.6,1015.0
2021-06-07,LA GOMERA,0,16,0,0,0,17.7,20.5,993.9
2021-06-07,LANZAROTE,18,477,1,4,1,19.0,22.4,1016.9
2021-06-07,LA PALMA,1,85,0,0,0,19.4,21.4,1016.0
2021-06-07,FUERTEVENTURA,7,346,0,1,0,20.0,22.0,1015.7
2021-06-07,GRAN CANARIA,38,1472,1,27,9,19.7,22.2,1013.7
2021-06-07,EL HIERRO,0,20,0,0,0,19.7,21.2,1016.6
2021-06-08,GRAN CANARIA,34,1648,4,27,9,19.9,22.8,1013.2
2021-06-08,LA GOMERA,0,20,0,0,0,18.8,23.6,993.2
2021-06-08,TENERIFE,90,2509,5,51,11,20.4,23.6,1014.8
2021-06-08,LA PALMA,0,118,0,0,0,19.8,21.7,1015.7
2021-06-08,EL HIERRO,0,18,0,0,0,20.2,21.8,1015.9
2021-06-08,FUERTEVENTURA,8,337,0,1,0,19.6,21.5,1015.3
2021-06-08,LANZAROTE,5,415,0,3,1,19.1,23.6,1015.8
2021-06-09,EL HIERRO,0,18,0,0,0,20.3,23.5,1015.6
2021-06-09,GRAN CANARIA,49,1531,1,26,9,21.1,26.6,1014.6
2021-06-09,LA PALMA,0,83,0,0,0,20.2,24.7,1015.5
2021-06-09,TENERIFE,94,2442,6,52,10,23.7,25.2,1016.1
2021-06-09,LA GOMERA,0,18,0,0,0,20.6,27.0,992.8
2021-06-09,LANZAROTE,10,426,1,3,1,19.9,28.0,1016.7
2021-06-09,FUERTEVENTURA,5,363,0,0,1,20.2,24.5,1015.9
2021-06-10,EL HIERRO,0,17,0,0,0,20.6,23.6,1014.1
2021-06-10,FUERTEVENTURA,4,192,1,1,1,22.2,28.3,1014.4
2021-06-10,TENERIFE,96,1955,7,52,11,21.9,26.3,1012.5
2021-06-10,LANZAROTE,15,380,0,3,1,21.0,28.0,1015.5
2021-06-10,LA GOMERA,0,12,0,0,0,21.6,28.0,991.1
2021-06-10,LA PALMA,0,67,0,0,0,19.9,21.9,1013.6
2021-06-10,GRAN CANARIA,33,1698,1,22,9,21.2,26.2,1012.5
2021-06-11,EL HIERRO,0,3,0,0,0,20.4,22.8,1014.9
2021-06-11,GRAN CANARIA,31,1444,2,21,9,21.0,25.4,1012.6
2021-06-11,FUERTEVENTURA,6,193,1,2,1,20.9,23.6,1013.8
2021-06-11,TENERIFE,111,2365,4,48,10,22.5,25.8,1014.1
2021-06-11,LA PALMA,0,50,0,0,0,19.7,23.5,1014.7
2021-06-11,LA GOMERA,4,80,0,0,0,21.3,27.8,991.8
2021-06-11,LANZAROTE,9,277,0,0,3,19.5,25.8,1014.5
2021-06-12,EL HIERRO,0,4,0,0,0,20.1,21.8,1017.8
2021-06-12,LA GOMERA,3,26,0,0,0,19.2,23.0,994.6
2021-06-12,GRAN CANARIA,15,1070,5,24,10,19.8,22.4,1014.8
2021-06-12,LA PALMA,2,94,0,0,0,20.1,22.3,1016.9
2021-06-12,TENERIFE,89,1827,6,53,10,20.8,24.2,1016.0
2021-06-12,FUERTEVENTURA,11,182,1,3,1,19.4,21.8,1016.8
2021-06-12,LANZAROTE,3,241,0,0,3,18.4,23.2,1017.9
2021-06-13,TENERIFE,79,1169,4,58,9,19.3,23.0,1017.9
2021-06-13,LA GOMERA,0,6,0,0,0,17.8,21.7,995.9
2021-06-13,FUERTEVENTURA,5,167,1,3,1,19.5,22.0,1018.4
2021-06-13,LANZAROTE,4,229,0,0,3,18.6,22.6,1019.6
2021-06-13,GRAN CANARIA,28,1002,1,23,10,19.5,22.2,1016.4
2021-06-13,EL HIERRO,0,0,0,0,0,19.8,21.4,1019.3
2021-06-13,LA PALMA,0,70,0,0,0,19.5,22.0,1018.1
2021-06-14,EL HIERRO,1,28,0,0,0,20.2,22.4,1019.6
2021-06-14,LA PALMA,0,94,0,0,0,19.9,21.7,1018.1
2021-06-14,FUERTEVENTURA,1,178,0,2,1,20.0,22.2,1018.3
2021-06-14,LANZAROTE,3,432,0,0,3,19.5,23.4,1019.6
2021-06-14,TENERIFE,85,2371,8,60,11,19.7,24.0,1017.5
2021-06-14,GRAN CANARIA,14,1375,0,22,10,20.0,22.8,1016.7
2021-06-14,LA GOMERA,2,47,0,0,0,17.8,21.1,997.1
2021-06-15,GRAN CANARIA,41,1631,1,21,10,19.7,23.0,1014.5
2021-06-15,TENERIFE,112,2484,8,52,11,20.7,24.0,1016.3
2021-06-15,LA GOMERA,0,20,0,0,0,18.2,21.6,994.8
2021-06-15,EL HIERRO,0,7,0,0,0,20.1,22.6,1017.8
2021-06-15,FUERTEVENTURA,7,333,0,2,1,19.5,22.4,1016.9
2021-06-15,LANZAROTE,15,423,0,1,2,18.7,23.2,1017.8
2021-06-15,LA PALMA,0,90,0,0,0,19.2,21.4,1016.4
2021-06-16,FUERTEVENTURA,3,294,0,2,1,19.3,23.7,1015.9
2021-06-16,LANZAROTE,4,383,1,2,2,19.0,23.5,1017.0
2021-06-16,LA PALMA,0,85,0,0,0,18.4,20.6,1015.4
2021-06-16,GRAN CANARIA,23,1213,1,21,8,19.9,23.6,1014.6
2021-06-16,LA GOMERA,0,25,0,0,0,18.4,21.6,994.5
2021-06-16,TENERIFE,124,2391,4,56,12,21.3,24.3,1015.8
2021-06-16,EL HIERRO,0,23,0,0,0,20.3,23.4,1017.3
2021-06-17,FUERTEVENTURA,7,184,0,2,1,20.9,24.1,1016.3
2021-06-17,GRAN CANARIA,26,1700,3,18,10,20.4,23.6,1014.8
2021-06-17,LANZAROTE,7,467,0,1,1,20.3,23.5,1017.2
2021-06-17,LA PALMA,0,68,0,0,0,19.9,21.6,1016.1
2021-06-17,TENERIFE,145,2779,5,60,12,21.5,24.2,1016.3
2021-06-17,LA GOMERA,0,15,0,0,0,18.9,22.0,995.0
2021-06-17,EL HIERRO,0,14,0,0,0,20.9,23.2,1018.0
2021-06-18,LANZAROTE,9,387,0,1,1,18.6,22.5,1018.3
2021-06-18,FUERTEVENTURA,8,273,2,4,1,19.5,22.5,1017.1
2021-06-18,LA GOMERA,1,52,0,0,0,19.6,22.3,995.4
2021-06-18,TENERIFE,150,2791,15,60,11,20.2,22.7,1017.5
2021-06-18,EL HIERRO,0,29,0,0,0,20.3,22.0,1018.5
2021-06-18,LA PALMA,0,50,0,0,0,19.4,21.0,1017.5
2021-06-18,GRAN CANARIA,24,1215,1,15,9,19.8,22.2,1015.6
2021-06-19,GRAN CANARIA,33,971,1,18,9,19.0,21.8,1016.7
2021-06-19,FUERTEVENTURA,8,236,0,3,0,18.1,21.5,1017.7
2021-06-19,EL HIERRO,0,12,0,0,0,19.9,21.3,1019.5
2021-06-19,LA GOMERA,1,18,0,0,0,18.4,21.3,996.3
2021-06-19,LA PALMA,0,84,0,0,0,18.7,21.2,1018.3
2021-06-19,TENERIFE,101,1457,7,67,13,19.7,21.6,1018.3
2021-06-19,LANZAROTE,4,261,0,1,1,17.4,21.6,1018.9
2021-06-20,TENERIFE,148,1698,5,74,12,19.6,22.4,1017.7
2021-06-20,EL HIERRO,0,3,0,0,0,19.6,21.4,1019.0
2021-06-20,GRAN CANARIA,10,743,4,22,9,19.0,22.0,1016.0
2021-06-20,LA PALMA,0,87,0,0,0,18.8,21.4,1017.8
2021-06-20,FUERTEVENTURA,11,228,0,2,0,18.5,22.0,1017.0
2021-06-20,LA GOMERA,0,5,0,0,0,16.9,20.4,996.0
2021-06-20,LANZAROTE,9,250,0,1,1,17.9,22.0,1018.3
2021-06-21,GRAN CANARIA,19,1395,3,25,9,18.8,22.4,1015.1
2021-06-21,LA PALMA,0,97,0,0,0,19.6,21.1,1016.4
2021-06-21,FUERTEVENTURA,3,157,0,0,0,19.8,23.0,1016.4
2021-06-21,LA GOMERA,1,38,0,0,0,17.9,20.2,994.8
2021-06-21,TENERIFE,123,2279,11,78,12,20.6,23.4,1016.5
2021-06-21,LANZAROTE,10,436,0,1,1,19.0,23.4,1017.5
2021-06-21,EL HIERRO,0,21,0,0,0,19.8,21.6,1017.5
2021-06-22,LA GOMERA,0,24,0,0,0,19.3,21.6,995.4
2021-06-22,LANZAROTE,8,508,1,1,1,18.4,23.0,1018.0
2021-06-22,TENERIFE,137,2693,14,76,14,20.6,23.0,1017.3
2021-06-22,EL HIERRO,0,13,0,0,0,20.2,21.8,1018.3
2021-06-22,GRAN CANARIA,14,1323,4,27,7,19.3,22.2,1015.7
2021-06-22,FUERTEVENTURA,20,288,0,0,0,19.1,22.2,1016.8
2021-06-22,LA PALMA,0,111,0,0,0,19.8,22.2,1017.4
2021-06-23,LA GOMERA,0,8,0,0,0,18.0,21.3,995.4
2021-06-23,TENERIFE,155,2758,7,76,17,20.4,22.8,1017.0
2021-06-23,EL HIERRO,0,15,0,0,0,20.2,21.7,1017.9
2021-06-23,LANZAROTE,1,417,0,1,1,19.3,23.1,1017.6
2021-06-23,GRAN CANARIA,40,1329,2,24,6,19.6,22.2,1015.3
2021-06-23,FUERTEVENTURA,16,272,0,0,0,19.6,22.0,1016.5
2021-06-23,LA PALMA,0,102,0,0,0,19.8,22.2,1017.1
2021-06-24,LA GOMERA,1,28,0,0,0,18.1,21.8,994.4
2021-06-24,LA PALMA,0,58,0,0,0,19.7,21.1,1015.9
2021-06-24,EL HIERRO,0,19,0,0,0,20.1,21.8,1016.8
2021-06-24,LANZAROTE,5,334,0,1,1,17.8,22.3,1017.0
2021-06-24,TENERIFE,136,2906,7,77,14,20.1,22.8,1015.6
2021-06-24,FUERTEVENTURA,14,271,0,0,0,18.6,22.0,1015.9
2021-06-24,GRAN CANARIA,24,1222,2,23,6,19.0,22.0,1014.5
2021-06-25,GRAN CANARIA,33,1165,3,20,7,19.0,21.8,1014.7
2021-06-25,FUERTEVENTURA,12,472,0,0,0,18.5,21.2,1016.4
2021-06-25,LA GOMERA,0,28,0,0,0,17.2,20.7,994.6
2021-06-25,EL HIERRO,0,12,0,0,0,19.9,21.4,1017.1
2021-06-25,TENERIFE,192,2989,12,77,15,18.6,22.6,1015.6
2021-06-25,LA PALMA,1,76,0,0,0,20.0,21.4,1015.8
2021-06-25,LANZAROTE,2,284,0,1,0,15.9,21.4,1017.4
2021-06-26,TENERIFE,101,2155,11,85,16,18.4,23.0,1015.5
2021-06-26,EL HIERRO,0,4,0,0,0,20.1,21.6,1016.8
2021-06-26,LA PALMA,2,146,0,0,0,20.1,21.8,1015.5
2021-06-26,GRAN CANARIA,27,1173,5,26,7,19.6,22.1,1014.4
2021-06-26,FUERTEVENTURA,3,240,1,1,0,19.9,22.0,1016.1
2021-06-26,LA GOMERA,0,6,0,0,0,17.7,21.4,994.5
2021-06-26,LANZAROTE,7,276,0,1,0,18.7,23.6,1017.3
2021-06-27,LA PALMA,0,48,0,0,0,20.2,22.1,1016.8
2021-06-27,TENERIFE,126,1713,8,86,16,19.0,23.6,1016.1
2021-06-27,FUERTEVENTURA,2,196,0,0,0,19.7,22.4,1016.5
2021-06-27,LA GOMERA,0,17,0,0,0,17.3,21.0,994.6
2021-06-27,LANZAROTE,6,238,0,1,0,19.0,23.3,1017.7
2021-06-27,GRAN CANARIA,12,963,2,27,7,19.8,22.4,1015.1
2021-06-27,EL HIERRO,0,8,0,0,0,20.4,22.0,1018.0
2021-06-28,EL HIERRO,0,14,0,2,0,19.7,21.2,1019.3
2021-06-28,LA GOMERA,3,35,0,0,0,17.9,21.4,995.7
2021-06-28,TENERIFE,136,2926,12,95,16,19.0,22.8,1017.8
2021-06-28,GRAN CANARIA,42,1735,3,26,7,19.3,22.0,1015.8
2021-06-28,LA PALMA,1,115,0,0,0,19.8,21.8,1018.3
2021-06-28,FUERTEVENTURA,18,272,0,0,0,19.6,22.2,1017.2
2021-06-28,LANZAROTE,4,516,0,1,0,18.9,23.0,1018.5
2021-06-29,FUERTEVENTURA,22,563,0,0,0,19.3,23.0,1016.8
2021-06-29,LANZAROTE,4,395,0,0,0,19.1,22.8,1017.8
2021-06-29,TENERIFE,213,3057,7,78,17,20.6,23.8,1017.8
2021-06-29,EL HIERRO,0,23,0,2,0,20.2,22.4,1019.1
2021-06-29,LA PALMA,1,142,0,0,0,20.0,22.1,1018.1
2021-06-29,GRAN CANARIA,63,1757,6,25,5,19.9,22.6,1015.5
2021-06-29,LA GOMERA,0,20,0,0,0,18.0,21.2,995.7
2021-06-30,LANZAROTE,8,382,1,0,1,18.7,22.6,1017.1
2021-06-30,EL HIERRO,6,25,0,2,0,20.5,22.0,1017.8
2021-06-30,FUERTEVENTURA,34,504,0,0,0,19.1,22.6,1015.8
2021-06-30,GRAN CANARIA,81,1849,3,23,5,19.7,22.3,1014.2
2021-06-30,LA GOMERA,0,36,0,0,0,18.6,21.8,995.0
2021-06-30,TENERIFE,238,3096,11,79,18,20.9,23.8,1016.3
2021-06-30,LA PALMA,1,111,0,0,0,19.6,21.3,1016.9
2021-07-01,LA GOMERA,0,24,0,0,0,18.2,21.4,994.4
2021-07-01,TENERIFE,224,3353,5,83,18,19.5,22.6,1015.2
2021-07-01,EL HIERRO,4,46,0,0,0,20.2,22.2,1016.9
2021-07-01,GRAN CANARIA,79,1628,0,22,5,19.1,21.8,1014.3
2021-07-01,LANZAROTE,6,433,0,0,1,19.0,23.4,1017.0
2021-07-01,FUERTEVENTURA,27,418,0,0,0,19.3,21.7,1015.8
2021-07-01,LA PALMA,1,115,0,0,0,19.6,22.0,1015.8
2021-07-02,EL HIERRO,2,55,0,0,0,20.2,22.0,1017.3
2021-07-02,LA GOMERA,0,24,0,0,0,17.8,20.8,994.5
2021-07-02,FUERTEVENTURA,23,509,0,0,0,18.6,22.0,1016.0
2021-07-02,TENERIFE,234,3584,11,82,17,19.4,24.8,1015.4
2021-07-02,LANZAROTE,11,346,0,1,0,18.2,23.5,1017.4
2021-07-02,GRAN CANARIA,67,1673,0,23,4,19.0,22.3,1014.1
2021-07-02,LA PALMA,0,87,0,0,0,20.4,22.4,1016.7
2021-07-03,EL HIERRO,0,16,1,1,0,20.7,22.4,1018.1
2021-07-03,LA GOMERA,0,22,0,0,0,18.9,22.6,995.2
2021-07-03,FUERTEVENTURA,9,381,0,0,0,20.5,25.0,1016.0
2021-07-03,LANZAROTE,4,251,0,1,0,19.4,24.5,1016.9
2021-07-03,LA PALMA,0,98,0,0,0,20.2,22.9,1017.4
2021-07-03,TENERIFE,240,3228,14,92,19,21.3,26.0,1016.3
2021-07-03,GRAN CANARIA,54,1459,4,25,5,20.2,24.5,1014.7
2021-07-04,TENERIFE,221,2593,7,98,19,21.6,25.2,1016.1
2021-07-04,LA PALMA,1,70,0,0,0,20.4,22.8,1017.2
2021-07-04,GRAN CANARIA,61,1101,1,26,5,20.7,23.8,1014.2
2021-07-04,LANZAROTE,2,267,0,1,0,19.5,23.8,1017.0
2021-07-04,EL HIERRO,3,6,0,0,0,20.6,22.8,1017.9
2021-07-04,LA GOMERA,0,14,0,0,0,19.6,23.2,994.8
2021-07-04,FUERTEVENTURA,8,277,0,0,0,20.1,23.4,1015.9
2021-07-05,LANZAROTE,10,396,0,1,0,19.6,24.2,1016.3
2021-07-05,FUERTEVENTURA,21,278,0,0,0,20.0,22.6,1015.3
2021-07-05,EL HIERRO,1,48,0,0,0,20.8,22.4,1016.6
2021-07-05,GRAN CANARIA,79,1631,3,24,6,20.1,23.2,1013.6
2021-07-05,LA PALMA,0,151,0,0,0,20.3,22.6,1016.3
2021-07-05,TENERIFE,200,3438,13,103,20,21.5,25.4,1015.1
2021-07-05,LA GOMERA,0,25,0,0,0,19.4,22.4,993.5
2021-07-06,GRAN CANARIA,126,2144,4,24,7,20.8,23.2,1014.1
2021-07-06,TENERIFE,194,2746,16,104,22,21.4,25.2,1015.1
2021-07-06,FUERTEVENTURA,24,500,0,0,0,20.7,22.8,1015.5
2021-07-06,LA GOMERA,1,28,0,0,0,19.5,22.5,994.2
2021-07-06,EL HIERRO,0,53,0,0,0,21.1,22.6,1016.8
2021-07-06,LANZAROTE,4,468,0,1,0,20.1,24.2,1016.8
2021-07-06,LA PALMA,7,145,0,0,0,21.2,23.3,1015.9
2021-07-07,GRAN CANARIA,146,2030,5,30,6,20.9,23.4,1015.8
2021-07-07,LA GOMERA,1,32,0,0,0,19.6,22.6,995.7
2021-07-07,TENERIFE,306,3463,8,92,24,21.5,25.3,1017.3
2021-07-07,LA PALMA,39,372,0,0,0,21.5,23.4,1018.0
2021-07-07,FUERTEVENTURA,30,540,0,0,0,20.2,22.7,1017.2
2021-07-07,EL HIERRO,0,21,0,0,0,21.3,22.7,1018.7
2021-07-07,LANZAROTE,2,286,0,0,0,20.0,24.4,1018.2
2021-07-08,LA GOMERA,2,14,0,0,0,19.9,22.8,995.7
2021-07-08,LANZAROTE,3,343,0,0,0,19.4,23.2,1018.1
2021-07-08,TENERIFE,325,3106,17,94,23,21.4,23.6,1017.5
2021-07-08,LA PALMA,21,614,0,0,0,20.8,22.8,1018.0
2021-07-08,FUERTEVENTURA,31,405,0,0,0,20.0,23.4,1017.1
2021-07-08,EL HIERRO,2,35,0,0,0,20.4,22.0,1018.8
2021-07-08,GRAN CANARIA,152,2191,4,32,6,19.7,22.6,1015.7
2021-07-09,LANZAROTE,6,313,1,1,0,19.7,23.4,1014.2
2021-07-09,GRAN CANARIA,130,2265,4,30,6,20.4,23.0,1013.6
2021-07-09,LA GOMERA,7,53,0,0,0,18.7,22.0,993.9
2021-07-09,LA PALMA,13,285,0,0,0,20.5,22.3,1016.8
2021-07-09,EL HIERRO,5,67,0,0,0,20.7,22.0,1017.5
2021-07-09,TENERIFE,300,3383,13,92,23,20.8,23.4,1015.9
2021-07-09,FUERTEVENTURA,36,427,0,0,0,20.1,23.6,1014.4
2021-07-10,LA GOMERA,0,16,0,0,0,18.6,21.6,990.1
2021-07-10,TENERIFE,246,2763,10,98,23,21.0,24.2,1011.4
2021-07-10,EL HIERRO,5,36,0,0,0,20.7,21.9,1012.8
2021-07-10,GRAN CANARIA,168,1911,2,31,6,19.6,23.0,1009.5
2021-07-10,LANZAROTE,6,245,0,1,0,20.8,24.8,1011.5
2021-07-10,LA PALMA,16,300,1,1,0,20.2,22.0,1012.0
2021-07-10,FUERTEVENTURA,30,370,0,0,0,21.7,25.2,1010.4
2021-07-11,LA GOMERA,3,20,1,1,0,19.8,22.2,990.6
2021-07-11,TENERIFE,241,2031,14,113,24,20.8,24.2,1011.8
2021-07-11,EL HIERRO,0,4,0,0,0,21.0,22.8,1012.6
2021-07-11,LANZAROTE,3,243,0,1,0,19.8,24.0,1014.8
2021-07-11,GRAN CANARIA,126,1690,4,34,6,20.5,23.5,1010.9
2021-07-11,LA PALMA,12,275,0,1,0,21.0,23.2,1011.9
2021-07-11,FUERTEVENTURA,25,338,2,2,0,20.1,26.2,1014.0
2021-07-12,LA PALMA,16,361,0,1,0,21.7,25.4,1016.2
2021-07-12,GRAN CANARIA,195,2461,5,39,6,22.9,27.2,1014.3
2021-07-12,LA GOMERA,3,65,0,1,0,21.4,28.8,993.5
2021-07-12,FUERTEVENTURA,16,316,0,1,0,22.8,26.9,1016.7
2021-07-12,TENERIFE,276,3264,25,129,24,23.4,27.1,1016.2
2021-07-12,EL HIERRO,0,43,0,0,0,21.8,23.6,1016.6
2021-07-12,LANZAROTE,15,375,0,1,0,22.6,30.6,1016.9
2021-07-13,EL HIERRO,1,22,0,0,0,21.5,23.3,1016.3
2021-07-13,TENERIFE,317,3226,18,131,28,23.8,26.2,1016.0
2021-07-13,FUERTEVENTURA,43,553,0,1,0,22.6,24.5,1016.1
2021-07-13,LA PALMA,13,440,1,2,0,21.4,23.8,1016.0
2021-07-13,LANZAROTE,22,478,0,1,0,20.5,25.2,1016.2
2021-07-13,GRAN CANARIA,221,3043,19,54,6,22.6,26.0,1014.0
2021-07-13,LA GOMERA,2,37,0,0,0,22.0,26.0,993.5
2021-07-14,LA PALMA,12,368,0,1,0,20.7,22.8,1015.0
2021-07-14,LA GOMERA,5,39,1,1,0,21.1,24.0,991.9
2021-07-14,LANZAROTE,20,483,1,1,0,19.9,24.3,1014.3
2021-07-14,GRAN CANARIA,249,3133,6,48,6,21.2,25.2,1011.4
2021-07-14,EL HIERRO,0,31,0,0,0,21.1,22.4,1015.2
2021-07-14,TENERIFE,387,3924,26,134,34,23.5,27.4,1013.7
2021-07-14,FUERTEVENTURA,32,551,1,2,0,21.2,24.6,1012.8
2021-07-15,LA GOMERA,2,61,0,0,0,20.3,22.6,990.0
2021-07-15,TENERIFE,404,3839,21,137,35,21.3,25.7,1011.0
2021-07-15,LANZAROTE,24,408,0,1,0,19.6,24.0,1012.3
2021-07-15,GRAN CANARIA,272,2869,9,47,9,20.5,23.0,1009.8
2021-07-15,LA PALMA,14,357,1,2,0,20.6,22.6,1012.1
2021-07-15,FUERTEVENTURA,40,526,1,2,1,20.5,23.0,1011.2
2021-07-15,EL HIERRO,2,38,0,0,0,20.7,22.4,1013.0
2021-07-16,LA GOMERA,4,73,0,0,0,20.1,22.8,990.9
2021-07-16,LANZAROTE,20,426,1,2,0,19.7,25.2,1012.9
2021-07-16,TENERIFE,380,3611,16,146,35,20.5,24.4,1011.6
2021-07-16,LA PALMA,19,521,4,5,0,20.1,22.2,1012.6
2021-07-16,GRAN CANARIA,242,3000,8,49,9,20.1,24.2,1010.1
2021-07-16,EL HIERRO,1,56,0,0,0,20.4,22.0,1013.4
2021-07-16,FUERTEVENTURA,22,302,1,3,1,20.5,24.6,1011.7
2021-07-17,FUERTEVENTURA,25,302,0,3,1,20.3,22.6,1013.0
2021-07-17,TENERIFE,330,2854,20,186,37,20.7,24.8,1013.1
2021-07-17,GRAN CANARIA,256,2615,7,50,9,20.1,23.8,1011.3
2021-07-17,LA PALMA,14,406,0,5,0,20.1,22.2,1014.1
2021-07-17,LANZAROTE,17,345,1,3,0,19.6,26.5,1013.7
2021-07-17,LA GOMERA,0,63,0,0,0,19.4,23.0,991.6
2021-07-17,EL HIERRO,3,34,0,0,0,20.7,22.9,1014.4
2021-07-18,LA GOMERA,4,33,0,0,0,20.8,27.1,991.6
2021-07-18,LA PALMA,22,262,0,5,0,20.4,23.2,1013.9
2021-07-18,TENERIFE,294,2357,21,175,37,22.0,27.2,1013.1
2021-07-18,GRAN CANARIA,212,1944,12,62,10,21.4,26.0,1011.0
2021-07-18,LANZAROTE,10,342,0,3,0,21.9,29.0,1013.2
2021-07-18,EL HIERRO,2,3,0,0,0,21.0,23.0,1014.3
2021-07-18,FUERTEVENTURA,19,243,0,2,2,22.6,27.2,1012.3
2021-07-19,LA GOMERA,13,107,0,0,0,21.2,25.7,991.4
2021-07-19,LA PALMA,13,357,3,5,2,20.8,22.6,1013.8
2021-07-19,TENERIFE,343,3882,22,187,34,22.9,27.4,1012.6
2021-07-19,EL HIERRO,0,59,0,0,0,21.2,22.6,1014.4
2021-07-19,FUERTEVENTURA,17,269,1,3,2,23.7,28.2,1011.9
2021-07-19,LANZAROTE,13,500,0,3,0,20.6,27.8,1012.8
2021-07-19,GRAN CANARIA,243,2793,9,58,11,21.2,25.8,1011.4
2021-07-20,LANZAROTE,13,448,0,3,0,19.7,24.4,1015.7
2021-07-20,GRAN CANARIA,317,3197,13,57,13,20.2,23.0,1012.9
2021-07-20,FUERTEVENTURA,37,596,1,2,2,20.6,23.2,1014.3
2021-07-20,LA GOMERA,9,70,0,0,0,20.1,22.6,993.3
2021-07-20,EL HIERRO,0,61,0,0,0,20.9,22.6,1016.0
2021-07-20,LA PALMA,18,457,2,5,2,20.9,22.4,1015.3
2021-07-20,TENERIFE,440,3986,28,196,34,21.5,25.0,1014.2
2021-07-21,LA PALMA,11,452,2,3,5,20.9,23.1,1015.9
2021-07-21,GRAN CANARIA,329,3288,7,57,16,20.4,23.3,1013.0
2021-07-21,LANZAROTE,23,488,0,2,0,19.3,23.3,1015.8
2021-07-21,TENERIFE,516,4743,28,206,34,20.3,24.4,1015.1
2021-07-21,FUERTEVENTURA,23,541,0,1,2,20.1,24.1,1014.5
2021-07-21,EL HIERRO,1,34,0,0,0,20.9,23.0,1017.0
2021-07-21,LA GOMERA,9,109,0,0,0,20.6,22.8,994.2
2021-07-22,FUERTEVENTURA,36,417,0,3,1,20.9,24.8,1013.4
2021-07-22,EL HIERRO,5,68,1,1,0,21.1,22.9,1016.6
2021-07-22,LA GOMERA,17,368,1,1,0,19.1,23.2,993.7
2021-07-22,LANZAROTE,20,419,0,2,0,20.2,24.0,1014.4
2021-07-22,GRAN CANARIA,356,3433,11,53,17,20.7,25.4,1012.7
2021-07-22,TENERIFE,512,4301,30,210,33,21.0,24.8,1014.7
2021-07-22,LA PALMA,24,352,2,5,5,20.3,22.1,1015.4
2021-07-23,EL HIERRO,1,99,0,1,0,21.6,23.8,1014.4
2021-07-23,TENERIFE,455,4586,29,211,38,22.7,25.9,1012.3
2021-07-23,LA PALMA,38,500,0,27,5,21.6,23.4,1013.4
2021-07-23,FUERTEVENTURA,20,389,1,2,2,21.8,25.6,1010.9
2021-07-23,LA GOMERA,7,144,1,2,0,20.2,24.0,990.8
2021-07-23,LANZAROTE,13,364,0,2,0,21.0,24.6,1011.3
2021-07-23,GRAN CANARIA,323,3068,14,57,18,22.3,25.5,1009.6
2021-07-24,GRAN CANARIA,314,2788,22,72,19,21.4,23.9,1010.9
2021-07-24,LA PALMA,8,437,2,23,6,21.1,22.9,1013.6
2021-07-24,LA GOMERA,7,141,0,2,0,20.5,23.1,991.4
2021-07-24,TENERIFE,367,3111,33,233,39,22.6,25.7,1012.8
2021-07-24,FUERTEVENTURA,37,272,0,2,2,22.2,24.6,1012.8
2021-07-24,LANZAROTE,20,274,0,2,0,21.1,24.6,1013.7
2021-07-24,EL HIERRO,0,77,0,1,0,21.4,22.8,1014.1
